Team A,Team B,divname,Team A Wins,Index A,Index B,Div A,Div B
Rabbit Disc,Spawning Alewives,5/2 Div 3,True,54,66,5/2 Div 3,5/2 Div 3
Rabbit Disc,Jiggy,5/2 Div 3,True,54,63,5/2 Div 3,5/2 Div 3
Rabbit Disc,Baboon Heart,5/2 Div 3,True,54,37,5/2 Div 3,4/3 Div 3
Rabbit Disc,Batman and the Robins,5/2 Div 3,True,54,34,5/2 Div 3,4/3 Div 3
Rabbit Disc,Flying Salsa,5/2 Div 3,False,54,56,5/2 Div 3,5/2 Div 3
Rabbit Disc,Alpha No Beta,5/2 Div 3,False,54,58,5/2 Div 3,5/2 Div 3
Rabbit Disc,M.O.B.,5/2 Div 3,True,54,65,5/2 Div 3,5/2 Div 3
Rabbit Disc,Get Flat Ultimate,5/2 Div 3,False,54,49,5/2 Div 3,5/2 Div 2
Rabbit Disc,The Funky Bunch,5/2 Div 3,True,54,52,5/2 Div 3,5/2 Div 2
Granite State Grass Stains,Alpha No Beta,5/2 Div 3,True,55,58,5/2 Div 3,5/2 Div 3
Granite State Grass Stains,THEM!,5/2 Div 3,True,55,62,5/2 Div 3,5/2 Div 3
Granite State Grass Stains,Rabbit Disc,5/2 Div 3,True,55,54,5/2 Div 3,5/2 Div 3
Granite State Grass Stains,Flying Salsa,5/2 Div 3,False,55,56,5/2 Div 3,5/2 Div 3
Granite State Grass Stains,Hippos,5/2 Div 3,False,55,47,5/2 Div 3,5/2 Div 2
Granite State Grass Stains,JuJu Hex,5/2 Div 3,False,55,43,5/2 Div 3,5/2 Div 2
Granite State Grass Stains,Spawning Alewives,5/2 Div 3,False,55,66,5/2 Div 3,5/2 Div 3
Granite State Grass Stains,Demons,5/2 Div 3,True,55,57,5/2 Div 3,5/2 Div 3
Granite State Grass Stains,Get Flat Ultimate,5/2 Div 3,True,55,49,5/2 Div 3,5/2 Div 2
Granite State Grass Stains,Spam,5/2 Div 3,True,55,60,5/2 Div 3,5/2 Div 3
Flying Salsa,Get Flat Ultimate,5/2 Div 3,False,56,49,5/2 Div 3,5/2 Div 2
Flying Salsa,THEM!,5/2 Div 3,True,56,62,5/2 Div 3,5/2 Div 3
Flying Salsa,M.O.B.,5/2 Div 3,True,56,65,5/2 Div 3,5/2 Div 3
Flying Salsa,Spam,5/2 Div 3,True,56,60,5/2 Div 3,5/2 Div 3
Flying Salsa,Baba Yaga,5/2 Div 3,False,56,45,5/2 Div 3,5/2 Div 2
Flying Salsa,JuJu Hex,5/2 Div 3,False,56,43,5/2 Div 3,5/2 Div 2
Flying Salsa,Iron Squids,5/2 Div 3,True,56,53,5/2 Div 3,5/2 Div 2
Flying Salsa,Granite State Grass Stains,5/2 Div 3,True,56,55,5/2 Div 3,5/2 Div 3
Flying Salsa,SIR!,5/2 Div 3,True,56,64,5/2 Div 3,5/2 Div 3
Flying Salsa,Alpha No Beta,5/2 Div 3,True,56,58,5/2 Div 3,5/2 Div 3
Flying Salsa,Maverick,5/2 Div 3,False,56,46,5/2 Div 3,5/2 Div 2
Flying Salsa,Spawning Alewives,5/2 Div 3,True,56,66,5/2 Div 3,5/2 Div 3
Flying Salsa,Tofu Wolf,5/2 Div 3,True,56,59,5/2 Div 3,5/2 Div 3
Flying Salsa,Killer Bees,5/2 Div 3,True,56,61,5/2 Div 3,5/2 Div 3
Flying Salsa,Rabbit Disc,5/2 Div 3,True,56,54,5/2 Div 3,5/2 Div 3
Flying Salsa,Bacon,5/2 Div 3,False,56,48,5/2 Div 3,5/2 Div 2
Flying Salsa,Store Bought Dirt,5/2 Div 3,False,56,20,5/2 Div 3,4/3 Div 2
Flying Salsa,Demons,5/2 Div 3,True,56,57,5/2 Div 3,5/2 Div 3
Flying Salsa,JuJu Hex,5/2 Div 3,False,56,43,5/2 Div 3,5/2 Div 2
Flying Salsa,Hippos,5/2 Div 3,False,56,47,5/2 Div 3,5/2 Div 2
Demons,Alpha No Beta,5/2 Div 3,True,57,58,5/2 Div 3,5/2 Div 3
Demons,Flaming Croissants,5/2 Div 3,True,57,13,5/2 Div 3,4/3 Div 2
Demons,The Funky Bunch,5/2 Div 3,False,57,52,5/2 Div 3,5/2 Div 2
Demons,SIR!,5/2 Div 3,True,57,64,5/2 Div 3,5/2 Div 3
Demons,Killer Bees,5/2 Div 3,True,57,61,5/2 Div 3,5/2 Div 3
Demons,Spawning Alewives,5/2 Div 3,True,57,66,5/2 Div 3,5/2 Div 3
Demons,Baba Yaga,5/2 Div 3,False,57,45,5/2 Div 3,5/2 Div 2
Demons,Spam,5/2 Div 3,False,57,60,5/2 Div 3,5/2 Div 3
Demons,Pink Flamingos,5/2 Div 3,False,57,44,5/2 Div 3,5/2 Div 2
Demons,Granite State Grass Stains,5/2 Div 3,False,57,55,5/2 Div 3,5/2 Div 3
Demons,Flying Salsa,5/2 Div 3,False,57,56,5/2 Div 3,5/2 Div 3
Alpha No Beta,Demons,5/2 Div 3,False,58,57,5/2 Div 3,5/2 Div 3
Alpha No Beta,Granite State Grass Stains,5/2 Div 3,False,58,55,5/2 Div 3,5/2 Div 3
Alpha No Beta,Maverick,5/2 Div 3,False,58,46,5/2 Div 3,5/2 Div 2
Alpha No Beta,Jiggy,5/2 Div 3,False,58,63,5/2 Div 3,5/2 Div 3
Alpha No Beta,Oddjob,5/2 Div 3,True,58,33,5/2 Div 3,4/3 Div 3
Alpha No Beta,THEM!,5/2 Div 3,False,58,62,5/2 Div 3,5/2 Div 3
Alpha No Beta,Too Drunk to Fail,5/2 Div 3,False,58,32,5/2 Div 3,4/3 Div 3
Alpha No Beta,Spam,5/2 Div 3,True,58,60,5/2 Div 3,5/2 Div 3
Alpha No Beta,Spawning Alewives,5/2 Div 3,True,58,66,5/2 Div 3,5/2 Div 3
Alpha No Beta,Jiggy,5/2 Div 3,True,58,63,5/2 Div 3,5/2 Div 3
Alpha No Beta,Flying Salsa,5/2 Div 3,False,58,56,5/2 Div 3,5/2 Div 3
Alpha No Beta,Stack to the Future,5/2 Div 3,False,58,35,5/2 Div 3,4/3 Div 3
Alpha No Beta,Tofu Wolf,5/2 Div 3,True,58,59,5/2 Div 3,5/2 Div 3
Alpha No Beta,M.O.B.,5/2 Div 3,True,58,65,5/2 Div 3,5/2 Div 3
Alpha No Beta,Rabbit Disc,5/2 Div 3,True,58,54,5/2 Div 3,5/2 Div 3
Alpha No Beta,Killer Bees,5/2 Div 3,True,58,61,5/2 Div 3,5/2 Div 3
Alpha No Beta,Tofu Wolf,5/2 Div 3,False,58,59,5/2 Div 3,5/2 Div 3
Alpha No Beta,SIR!,5/2 Div 3,True,58,64,5/2 Div 3,5/2 Div 3
Alpha No Beta,Jiggy,5/2 Div 3,True,58,63,5/2 Div 3,5/2 Div 3
Tofu Wolf,Spam,5/2 Div 3,False,59,60,5/2 Div 3,5/2 Div 3
Tofu Wolf,Jiggy,5/2 Div 3,True,59,63,5/2 Div 3,5/2 Div 3
Tofu Wolf,Underwater Monkey Cowboys,5/2 Div 3,False,59,36,5/2 Div 3,4/3 Div 3
Tofu Wolf,123 Trap!,5/2 Div 3,True,59,39,5/2 Div 3,4/3 Div 3
Tofu Wolf,SIR!,5/2 Div 3,False,59,64,5/2 Div 3,5/2 Div 3
Tofu Wolf,Maverick,5/2 Div 3,False,59,46,5/2 Div 3,5/2 Div 2
Tofu Wolf,Oddjob,5/2 Div 3,True,59,33,5/2 Div 3,4/3 Div 3
Tofu Wolf,Booooooosh!,5/2 Div 3,False,59,22,5/2 Div 3,4/3 Div 2
Tofu Wolf,Spawning Alewives,5/2 Div 3,True,59,66,5/2 Div 3,5/2 Div 3
Tofu Wolf,Hipster Kitties,5/2 Div 3,False,59,30,5/2 Div 3,4/3 Div 2
Tofu Wolf,Rabbit Disc,5/2 Div 3,False,59,54,5/2 Div 3,5/2 Div 3
Tofu Wolf,THEM!,5/2 Div 3,True,59,62,5/2 Div 3,5/2 Div 3
Tofu Wolf,Oddjob,5/2 Div 3,True,59,33,5/2 Div 3,4/3 Div 3
Tofu Wolf,Stack to the Future,5/2 Div 3,True,59,35,5/2 Div 3,4/3 Div 3
Tofu Wolf,Top Shelf,5/2 Div 3,True,59,38,5/2 Div 3,4/3 Div 3
Tofu Wolf,Jiggy,5/2 Div 3,False,59,63,5/2 Div 3,5/2 Div 3
Tofu Wolf,Alpha No Beta,5/2 Div 3,False,59,58,5/2 Div 3,5/2 Div 3
Tofu Wolf,Flying Salsa,5/2 Div 3,False,59,56,5/2 Div 3,5/2 Div 3
Tofu Wolf,JuJu Hex,5/2 Div 3,False,59,43,5/2 Div 3,5/2 Div 2
Tofu Wolf,Killer Bees,5/2 Div 3,True,59,61,5/2 Div 3,5/2 Div 3
Tofu Wolf,Iron Squids,5/2 Div 3,False,59,53,5/2 Div 3,5/2 Div 2
Tofu Wolf,Batman and the Robins,5/2 Div 3,True,59,34,5/2 Div 3,4/3 Div 3
Tofu Wolf,Alpha No Beta,5/2 Div 3,True,59,58,5/2 Div 3,5/2 Div 3
Tofu Wolf,Too Drunk to Fail,5/2 Div 3,False,59,32,5/2 Div 3,4/3 Div 3
Tofu Wolf,Spam,5/2 Div 3,False,59,60,5/2 Div 3,5/2 Div 3
Spam,Oddjob,5/2 Div 3,False,60,33,5/2 Div 3,4/3 Div 3
Spam,Tofu Wolf,5/2 Div 3,True,60,59,5/2 Div 3,5/2 Div 3
Spam,Stack to the Future,5/2 Div 3,False,60,35,5/2 Div 3,4/3 Div 3
Spam,Flaming Croissants,5/2 Div 3,False,60,13,5/2 Div 3,4/3 Div 2
Spam,Rabbit Disc,5/2 Div 3,False,60,54,5/2 Div 3,5/2 Div 3
Spam,Toads,5/2 Div 3,False,60,16,5/2 Div 3,4/3 Div 2
Spam,Flying Salsa,5/2 Div 3,False,60,56,5/2 Div 3,5/2 Div 3
Spam,Get Flat Ultimate,5/2 Div 3,False,60,49,5/2 Div 3,5/2 Div 2
Spam,M.O.B.,5/2 Div 3,True,60,65,5/2 Div 3,5/2 Div 3
Spam,Oddjob,5/2 Div 3,False,60,33,5/2 Div 3,4/3 Div 3
Spam,Alpha No Beta,5/2 Div 3,False,60,58,5/2 Div 3,5/2 Div 3
Spam,THEM!,5/2 Div 3,True,60,62,5/2 Div 3,5/2 Div 3
Spam,Killer Bees,5/2 Div 3,True,60,61,5/2 Div 3,5/2 Div 3
Spam,Jiggy,5/2 Div 3,True,60,63,5/2 Div 3,5/2 Div 3
Spam,Hipster Kitties,5/2 Div 3,True,60,30,5/2 Div 3,4/3 Div 2
Spam,Demons,5/2 Div 3,True,60,57,5/2 Div 3,5/2 Div 3
Spam,Jiggy,5/2 Div 3,False,60,63,5/2 Div 3,5/2 Div 3
Spam,SIR!,5/2 Div 3,True,60,64,5/2 Div 3,5/2 Div 3
Spam,SHRedline,5/2 Div 3,False,60,51,5/2 Div 3,5/2 Div 2
Spam,Granite State Grass Stains,5/2 Div 3,False,60,55,5/2 Div 3,5/2 Div 3
Spam,Tofu Wolf,5/2 Div 3,True,60,59,5/2 Div 3,5/2 Div 3
Killer Bees,Batman and the Robins,5/2 Div 3,False,61,34,5/2 Div 3,4/3 Div 3
Killer Bees,Spawning Alewives,5/2 Div 3,True,61,66,5/2 Div 3,5/2 Div 3
Killer Bees,SIR!,5/2 Div 3,True,61,64,5/2 Div 3,5/2 Div 3
Killer Bees,Demons,5/2 Div 3,False,61,57,5/2 Div 3,5/2 Div 3
Killer Bees,THEM!,5/2 Div 3,True,61,62,5/2 Div 3,5/2 Div 3
Killer Bees,Jiggy,5/2 Div 3,False,61,63,5/2 Div 3,5/2 Div 3
Killer Bees,Spam,5/2 Div 3,False,61,60,5/2 Div 3,5/2 Div 3
Killer Bees,Get Flat Ultimate,5/2 Div 3,False,61,49,5/2 Div 3,5/2 Div 2
Killer Bees,Baboon Heart,5/2 Div 3,False,61,37,5/2 Div 3,4/3 Div 3
Killer Bees,Toads,5/2 Div 3,False,61,16,5/2 Div 3,4/3 Div 2
Killer Bees,Flying Salsa,5/2 Div 3,False,61,56,5/2 Div 3,5/2 Div 3
Killer Bees,Oddjob,5/2 Div 3,False,61,33,5/2 Div 3,4/3 Div 3
Killer Bees,Tofu Wolf,5/2 Div 3,False,61,59,5/2 Div 3,5/2 Div 3
Killer Bees,Alpha No Beta,5/2 Div 3,False,61,58,5/2 Div 3,5/2 Div 3
Killer Bees,Stack to the Future,5/2 Div 3,False,61,35,5/2 Div 3,4/3 Div 3
THEM!,M.O.B.,5/2 Div 3,False,62,65,5/2 Div 3,5/2 Div 3
THEM!,Flying Salsa,5/2 Div 3,False,62,56,5/2 Div 3,5/2 Div 3
THEM!,Granite State Grass Stains,5/2 Div 3,False,62,55,5/2 Div 3,5/2 Div 3
THEM!,Rabbit Disc,5/2 Div 3,False,62,54,5/2 Div 3,5/2 Div 3
THEM!,Hippos,5/2 Div 3,False,62,47,5/2 Div 3,5/2 Div 2
THEM!,Alpha No Beta,5/2 Div 3,True,62,58,5/2 Div 3,5/2 Div 3
THEM!,Killer Bees,5/2 Div 3,False,62,61,5/2 Div 3,5/2 Div 3
THEM!,Tofu Wolf,5/2 Div 3,False,62,59,5/2 Div 3,5/2 Div 3
THEM!,Spam,5/2 Div 3,False,62,60,5/2 Div 3,5/2 Div 3
THEM!,Spawning Alewives,5/2 Div 3,True,62,66,5/2 Div 3,5/2 Div 3
THEM!,Bacon,5/2 Div 3,False,62,48,5/2 Div 3,5/2 Div 2
THEM!,SIR!,5/2 Div 3,False,62,64,5/2 Div 3,5/2 Div 3
THEM!,Jiggy,5/2 Div 3,False,62,63,5/2 Div 3,5/2 Div 3
THEM!,Get Flat Ultimate,5/2 Div 3,False,62,49,5/2 Div 3,5/2 Div 2
Jiggy,Tofu Wolf,5/2 Div 3,False,63,59,5/2 Div 3,5/2 Div 3
Jiggy,Baboon Heart,5/2 Div 3,False,63,37,5/2 Div 3,4/3 Div 3
Jiggy,Alpha No Beta,5/2 Div 3,True,63,58,5/2 Div 3,5/2 Div 3
Jiggy,Underwater Monkey Cowboys,5/2 Div 3,False,63,36,5/2 Div 3,4/3 Div 3
Jiggy,Tubbs,5/2 Div 3,False,63,29,5/2 Div 3,4/3 Div 2
Jiggy,Lady and the BAMF,5/2 Div 3,False,63,28,5/2 Div 3,4/3 Div 2
Jiggy,Too Drunk to Fail,5/2 Div 3,False,63,32,5/2 Div 3,4/3 Div 3
Jiggy,Killer Bees,5/2 Div 3,True,63,61,5/2 Div 3,5/2 Div 3
Jiggy,Alpha No Beta,5/2 Div 3,False,63,58,5/2 Div 3,5/2 Div 3
Jiggy,Spam,5/2 Div 3,False,63,60,5/2 Div 3,5/2 Div 3
Jiggy,Tofu Wolf,5/2 Div 3,True,63,59,5/2 Div 3,5/2 Div 3
Jiggy,Rabbit Disc,5/2 Div 3,False,63,54,5/2 Div 3,5/2 Div 3
Jiggy,Spam,5/2 Div 3,True,63,60,5/2 Div 3,5/2 Div 3
Jiggy,THEM!,5/2 Div 3,True,63,62,5/2 Div 3,5/2 Div 3
Jiggy,Batman and the Robins,5/2 Div 3,False,63,34,5/2 Div 3,4/3 Div 3
Jiggy,Top Shelf,5/2 Div 3,False,63,38,5/2 Div 3,4/3 Div 3
Jiggy,Underwater Monkey Cowboys,5/2 Div 3,False,63,36,5/2 Div 3,4/3 Div 3
Jiggy,123 Trap!,5/2 Div 3,False,63,39,5/2 Div 3,4/3 Div 3
Jiggy,Alpha No Beta,5/2 Div 3,False,63,58,5/2 Div 3,5/2 Div 3
SIR!,Tofu Wolf,5/2 Div 3,True,64,59,5/2 Div 3,5/2 Div 3
SIR!,Demons,5/2 Div 3,False,64,57,5/2 Div 3,5/2 Div 3
SIR!,JuJu Hex,5/2 Div 3,False,64,43,5/2 Div 3,5/2 Div 2
SIR!,Killer Bees,5/2 Div 3,False,64,61,5/2 Div 3,5/2 Div 3
SIR!,Bacon,5/2 Div 3,False,64,48,5/2 Div 3,5/2 Div 2
SIR!,Get Flat Ultimate,5/2 Div 3,False,64,49,5/2 Div 3,5/2 Div 2
SIR!,Flying Salsa,5/2 Div 3,False,64,56,5/2 Div 3,5/2 Div 3
SIR!,Hippos,5/2 Div 3,False,64,47,5/2 Div 3,5/2 Div 2
SIR!,Rabbit Disc,5/2 Div 3,True,64,54,5/2 Div 3,5/2 Div 3
SIR!,Bacon,5/2 Div 3,False,64,48,5/2 Div 3,5/2 Div 2
SIR!,M.O.B.,5/2 Div 3,True,64,65,5/2 Div 3,5/2 Div 3
SIR!,THEM!,5/2 Div 3,True,64,62,5/2 Div 3,5/2 Div 3
SIR!,Spam,5/2 Div 3,False,64,60,5/2 Div 3,5/2 Div 3
SIR!,Hippos,5/2 Div 3,False,64,47,5/2 Div 3,5/2 Div 2
SIR!,JuJu Hex,5/2 Div 3,False,64,43,5/2 Div 3,5/2 Div 2
SIR!,Alpha No Beta,5/2 Div 3,False,64,58,5/2 Div 3,5/2 Div 3
M.O.B.,Store Bought Dirt,5/2 Div 3,False,65,20,5/2 Div 3,4/3 Div 2
M.O.B.,THEM!,5/2 Div 3,True,65,62,5/2 Div 3,5/2 Div 3
M.O.B.,Get Flat Ultimate,5/2 Div 3,False,65,49,5/2 Div 3,5/2 Div 2
M.O.B.,Flying Salsa,5/2 Div 3,False,65,56,5/2 Div 3,5/2 Div 3
M.O.B.,Bacon,5/2 Div 3,False,65,48,5/2 Div 3,5/2 Div 2
M.O.B.,Hippos,5/2 Div 3,False,65,47,5/2 Div 3,5/2 Div 2
M.O.B.,Spam,5/2 Div 3,False,65,60,5/2 Div 3,5/2 Div 3
M.O.B.,JuJu Hex,5/2 Div 3,False,65,43,5/2 Div 3,5/2 Div 2
M.O.B.,SIR!,5/2 Div 3,False,65,64,5/2 Div 3,5/2 Div 3
M.O.B.,Alpha No Beta,5/2 Div 3,False,65,58,5/2 Div 3,5/2 Div 3
M.O.B.,Spawning Alewives,5/2 Div 3,True,65,66,5/2 Div 3,5/2 Div 3
M.O.B.,Rabbit Disc,5/2 Div 3,False,65,54,5/2 Div 3,5/2 Div 3
Spawning Alewives,Killer Bees,5/2 Div 3,False,66,61,5/2 Div 3,5/2 Div 3
Spawning Alewives,Stack to the Future,5/2 Div 3,False,66,35,5/2 Div 3,4/3 Div 3
Spawning Alewives,Tofu Wolf,5/2 Div 3,False,66,59,5/2 Div 3,5/2 Div 3
Spawning Alewives,Demons,5/2 Div 3,False,66,57,5/2 Div 3,5/2 Div 3
Spawning Alewives,Alpha No Beta,5/2 Div 3,False,66,58,5/2 Div 3,5/2 Div 3
Spawning Alewives,Rabbit Disc,5/2 Div 3,False,66,54,5/2 Div 3,5/2 Div 3
Spawning Alewives,THEM!,5/2 Div 3,False,66,62,5/2 Div 3,5/2 Div 3
Spawning Alewives,Rabbit Disc,5/2 Div 3,False,66,54,5/2 Div 3,5/2 Div 3
Spawning Alewives,Flying Salsa,5/2 Div 3,False,66,56,5/2 Div 3,5/2 Div 3
Spawning Alewives,Granite State Grass Stains,5/2 Div 3,True,66,55,5/2 Div 3,5/2 Div 3
Spawning Alewives,M.O.B.,5/2 Div 3,False,66,65,5/2 Div 3,5/2 Div 3
Spawning Alewives,Batman and the Robins,5/2 Div 3,False,66,34,5/2 Div 3,4/3 Div 3
